number_box,number_zakaza,ves_box
99383,665,3.26
99384,665,3.88
99385,665,23.3
99386,665,17.32
99387,665,6.8
99388,665,4.7
99389,665,3.14
99390,665,20.06
99391,665,3.36
99392,665,15.27
99393,665,5.91
99394,665,19.53
99395,665,22.82
99396,665,1.98
99397,665,4.56
99398,665,21.51
99399,665,7.04
99400,665,5.75
99401,665,15.35
99402,665,2.7
99403,665,13.4
99404,665,12.18
99405,665,5.67
99406,665,9.67
99407,665,4.77
99408,665,15.76
99409,665,3.07
99410,665,15.02
99411,665,4.08
99412,665,7.01
99413,665,6.26
99414,665,2.14
99415,665,4.77
99416,665,2.2
99417,665,5.33
99418,665,6.34
99419,665,4.91
99420,665,5.66
99421,665,4.33
99422,665,4.85
99423,665,9.4
99424,665,6.43
99425,665,4.31
99426,665,5.1
99427,665,10.29
99428,665,12.52
99429,665,11.2
99430,665,12.78
99431,665,4.44
99432,665,3.68
99433,665,4.13
99434,665,12.55
99435,665,4.38
99436,665,19.83
99437,665,12.59
99438,665,5.73
99439,665,4.26
99440,665,11.73
99441,665,16.56
99442,665,16.81
99443,665,4.16
99444,665,4.47
99445,665,3.99
99446,665,15.76
99447,665,4.62
99448,665,3.08
99449,665,19.07
99450,665,3.26
99451,665,3.6
99452,666,5.58
99453,666,4.38
99454,666,17.32
99455,666,12.75
99456,666,18.69
99457,666,7.64
99458,666,2.61
99459,666,4.04
99460,666,6.53
99461,666,6.04
99462,666,3.07
99463,666,5.85
99464,666,5.26
99465,666,4.46
99466,666,12.26
99467,666,6.34
99468,666,12.44
99469,666,5.72
99470,666,13.75
99471,666,5.55
99472,666,3.94
99473,666,5.73
99474,666,2.7
99475,666,4.82
99476,666,2.73
99477,666,3.7
99478,666,13.46
99479,666,4.83
99480,666,5.1
99481,666,4.9
99482,666,2.11
99483,666,3.27
99484,666,4.9
99485,666,3.07
99486,666,4.03
99487,666,5.91
99488,666,4.83
99489,666,4.85
99490,666,5.14
99491,666,4.8
99492,666,5.87
99493,666,5.88
99494,666,9.4
99495,666,4.18
99496,666,5.56
99497,666,2.2
99498,666,4.56
99499,666,19.87
99500,666,14.9
99501,666,10.6
99502,666,12.58
99503,666,16.12
99504,666,2.85
99505,666,3.48
99506,666,2.34
99507,666,3.88
99508,666,2.26
99509,666,2
99510,666,4.13
99511,666,2.44
99512,666,3.26
99513,666,4.91
99514,666,19.08
99515,666,5.65
99516,666,6.73
99517,666,3.41
99518,666,3.06
99519,666,15.02
99520,666,5.56
99521,666,12.18
99522,666,20.58
99523,666,16.26
99524,666,1.73
99525,666,4.33
99526,666,5.66
99527,666,19.54
99528,666,6.23
99529,666,19.78
99530,666,4.77
99531,666,2.93
99532,666,4.81
99533,666,3.56
99534,666,5.32
99535,666,4.3
99536,666,5.77
99537,666,12.24
99538,666,4.05
99539,666,3.28
99540,666,19.16
99541,666,5.55
99542,666,4.44
99543,666,7.04
99544,666,3.6
99545,666,4.77
99546,666,3.08
99547,666,6.63
99548,666,22.82
99549,666,21.9
99550,666,10.29
99551,666,4.18
99552,666,3.88
99553,666,5.27
99554,666,5.5
99555,666,6.15
99556,666,12.63
99557,666,11.74
99558,666,4.16
99559,666,4.08
99560,666,1.98
99561,666,2.99
99562,666,25.71
99563,666,3.99
99564,666,4.47
99565,666,1.76
99566,666,3.52
99567,666,4.35
99568,666,3.42
99569,666,2.7
99570,666,4.26
99571,666,5.06
99572,666,3.76
99573,666,6.63
99574,666,3.26
99575,666,14.35
99576,666,4.81
99577,666,3.69
99578,666,6.02
99579,666,3.36
99580,666,2.22
99581,666,3.83
99582,666,5.67
99583,666,19.83
99584,666,2.8
99585,666,18.6
99586,666,4.13
99587,666,0.75
99588,666,4.35
99589,666,5.75
99590,666,3.6
99591,666,5.47
99592,666,3.22
99593,666,2.14
99594,666,4.31
99595,666,15.76
99596,666,5.17
99597,666,3.14
99598,666,4.39
99599,666,5.32
99600,666,5.59
99601,666,15.58
99602,666,5.66
99603,666,3.64
99604,666,2.13
99605,666,1
99606,666,17.55
99607,666,1.47
99608,666,1.81
99609,666,0.89
99610,667,4.34
99611,667,20.29
99612,667,2.91
99613,667,7.34
99614,667,3.64
99615,667,2.85
99616,667,19.31
99617,667,4.62
99618,667,3.21
99619,667,2.61
99620,667,2.84
99621,667,3.83
99622,667,4.05
99623,667,14.35
99624,667,3.43
99625,667,5.77
99626,667,3.99
99627,667,3.64
99628,667,6.53
99629,667,19.87
99630,667,6.8
99631,667,3.94
99632,667,3.07
99633,667,12.78
99634,667,5.57
99635,667,4.81
99636,667,6.02
99637,667,5.69
99638,667,3.46
99639,667,6.23
99640,667,1.47
99641,667,6.58
99642,667,19.16
99643,667,4.74
99644,667,4.41
99645,667,4.39
99646,667,5.87
99647,667,3.6
99648,667,15.28
99649,667,1.73
99650,667,2.96
99651,667,5.27
99652,667,5.5
99653,667,10.6
99654,667,4.01
99655,667,8.4
99656,667,15.76
99657,667,3.26
99658,667,6.34
99659,667,5.66
99660,667,1.81
99661,667,4.04
99662,667,22.82
99663,667,17.32
99664,667,5.56
99665,667,5.75
99666,667,5.75
99667,667,2.2
99668,667,4.32
99669,667,16.81
99670,667,11.11
99671,667,5.55
99672,667,10.12
99673,667,2.14
99674,667,2.13
99675,667,3.48
99676,667,3.67
99677,667,10.51
99678,667,5.73
99679,667,1.73
99680,667,4.82
99681,667,4.18
99682,667,5.85
99683,667,7.11
99684,667,1.29
99685,667,5.58
99686,667,3.45
99687,667,3.41
99688,667,10.53
99689,667,11.84
99690,667,18.88
99691,667,16.55
99692,667,4.9
99693,667,2.99
99694,667,14.86
99695,667,4.04
99696,667,19.54
99697,667,7.64
99698,667,3.56
99699,667,2.93
99700,667,6.15
99701,667,23.3
99702,667,14.43
99703,667,2.26
99704,667,3.26
99705,667,18.86
99706,667,5.88
99707,667,5.32
99708,667,4.13
99709,667,4.9
99710,667,16.56
99711,667,2.5
99712,667,6.02
99713,667,19.83
99714,667,15.58
99715,667,22.43
99716,667,4.31
99717,667,16.12
99718,667,1.22
99719,667,3.27
99720,667,4.11
99721,667,11.19
99722,667,6.6
99723,667,3.07
99724,667,5.65
99725,667,3.22
99726,667,5.5
99727,667,0.75
99728,667,12.59
99729,667,6.93
99730,667,4.56
99731,667,4.16
99732,667,20.58
99733,667,6.12
99734,667,0.88
99735,667,6.26
99736,667,4.91
99737,667,11.2
99738,667,4.77
99739,667,19.07
99740,667,4.92
99741,667,14.63
99742,667,4.38
99743,667,13.46
99744,667,2.73
99745,667,17.79
99746,667,6.73
99747,667,21.1
99748,667,19.3
99749,667,5.04
99750,667,1.98
99751,667,4.58
99752,667,9.4
99753,667,4.77
99754,667,21.9
99755,667,18.7
99756,667,12.18
99757,667,18.14
99758,667,4.33
99759,667,5.59
99760,667,10.25
99761,667,4.18
99762,667,1.83
99763,667,2.75
99764,667,4.81
99765,667,3.97
99766,667,12.75
99767,668,3.18
99768,668,2.34
99769,668,2.14
99770,668,4.56
99771,668,4.35
99772,668,5.73
99773,668,12.24
99774,668,18.7
99775,668,6.6
99776,668,5.5
99777,668,3.23
99778,668,4.9
99779,668,22.43
99780,668,5.5
99781,668,5.66
99782,668,4.81
99783,668,4.29
99784,668,3.67
99785,668,4.3
99786,668,4.08
99787,668,5.57
99788,668,4.34
99789,668,18.69
99790,668,4.44
99791,668,1.98
99792,668,4.08
99793,668,2.31
99794,668,5.75
99795,668,22.82
99796,668,6.34
99797,668,7.01
99798,668,6.57
99799,668,3.18
99800,668,4.39
99801,668,2.11
99802,668,19.54
99803,668,5.77
99804,668,5.27
99805,668,4.77
99806,668,1.18
99807,668,5.33
99808,668,19.3
99809,668,6.04
99810,668,12.26
99811,668,11.74
99812,668,12.63
99813,668,5.91
99814,668,6.26
99815,668,16.81
99816,668,6.75
99817,668,2
99818,668,6.43
99819,668,6.73
99820,668,3.83
99821,668,2.14
99822,668,3.14
99823,668,4.26
99824,668,15.58
99825,668,5.87
99826,668,10.25
99827,668,4.58
99828,668,4.18
99829,668,19.87
99830,668,2.13
99831,668,14.86
99832,668,5.06
99833,668,12.55
99834,668,2.8
99835,668,3.88
99836,668,11.35
99837,668,2.73
99838,668,3.76
99839,668,4.9
99840,668,2.55
99841,668,4.04
99842,668,21.86
99843,668,14.9
99844,668,12.78
99845,668,10.53
99846,668,15.28
99847,668,1.66
99848,668,15.35
99849,668,2.26
99850,668,1.22
99851,668,6.63
99852,668,3.64
99853,668,5.14
99854,668,23.15
99855,668,14.63
99856,668,2.7
99857,668,12.59
99858,668,19.31
99859,668,4.28
99860,668,7.64
99861,668,21.51
99862,668,1.29
99863,668,7.34
99864,668,17.79
99865,668,3.07
99866,668,4.13
99867,668,2.85
99868,668,6.63
99869,668,15.02
99870,668,6.58
99871,668,1.73
99872,668,14.43
99873,668,12.52
99874,668,5.88
99875,668,3.41
99876,668,3.27
99877,668,3.69
99878,668,15.27
99879,668,3.42
99880,668,15.76
99881,668,9.4
99882,668,15.76
99883,668,23.3
99884,668,6.02
99885,668,11.11
99886,668,0.75
99887,668,10.51
99888,668,2.99
99889,668,2.7
99890,668,4.05
99891,668,5.55
99892,668,12.58
99893,668,4.92
99894,668,4.84
99895,668,10.6
99896,668,4.03
99897,668,5.61
99898,668,4.13
99899,668,2.89
99900,668,13.75
99901,669,4.62
99902,669,4.83
99903,669,4.92
99904,669,2.22
99905,669,7.04
99906,669,15.76
99907,669,5.32
99908,669,3.62
99909,669,17.55
99910,669,5.73
99911,669,1.81
99912,669,3.27
99913,669,3.46
99914,669,4.82
99915,669,1.89
99916,669,3.63
99917,669,18.7
99918,669,11.73
99919,669,3.67
99920,669,4.47
99921,669,3.07
99922,669,1.66
99923,669,4.84
99924,669,8.4
99925,669,5.65
99926,669,1.29
99927,669,5.5
99928,669,3.14
99929,669,20.06
99930,669,5.85
99931,669,9.4
99932,669,1.83
99933,669,3.6
99934,669,0.41
99935,669,5.77
99936,669,5.27
99937,669,13.75
99938,669,3.69
99939,669,10.6
99940,669,22.43
99941,669,6.02
99942,669,5.32
99943,669,14.35
99944,669,3.8
99945,669,19.16
99946,669,4.9
99947,669,5.56
99948,669,5.04
99949,669,12.78
99950,669,16.56
99951,669,12.75
99952,669,3.43
99953,669,3.18
99954,669,13.46
99955,669,15.27
99956,669,5.85
99957,669,6.04
99958,669,2
99959,669,11.2
99960,669,3.18
99961,669,16.26
99962,669,2.91
99963,669,4.16
99964,669,6.63
99965,669,5.1
99966,669,7.01
99967,669,2.93
99968,669,5.56
99969,669,18.88
99970,669,4.91
99971,669,4.32
99972,669,3.45
99973,669,5.69
99974,669,18.3
99975,669,4.18
99976,669,19.87
99977,669,11.84
99978,669,3.26
99979,669,4.04
99980,669,5.87
99981,669,3.06
99982,669,4.34
99983,669,19.54
99984,669,12.58
99985,669,5.88
99986,669,2.13
99987,669,20.58
99988,669,4.29
99989,669,2.73
99990,669,20.29
99991,669,3.52
99992,669,5.67
99993,669,12.44
99994,669,4.39
99995,669,6.6
99996,669,3.97
99997,669,10.29
99998,669,16.81
99999,669,3.26
100000,669,11.19
100001,669,2.5
100002,669,19.31
100003,669,15.28
100004,669,6.23
100005,669,2.14
100006,669,4.8
100007,669,3.48
100008,669,4.58
100009,669,5.61
100010,669,10.12
100011,669,17.32
100012,669,3.64
100013,669,4.77
100014,669,5.58
100015,669,2.34
100016,669,7.11
100017,669,19.53
100018,669,6.34
100019,669,15.05
100020,669,4.9
100021,669,3.21
100022,669,15.58
100023,669,1.76
100024,669,3.88
100025,669,3.68
100026,669,4.03
100027,669,2.2
100028,669,5.14
100029,669,19.83
100030,669,17.79
100031,669,2.75
100032,669,14.43
100033,669,10.53
100034,669,6.15
100035,669,12.24
100036,669,5.17
100037,669,2.44
100038,669,2.26
100039,669,1.18
100040,669,25.71
100041,669,3.45
100042,669,5.91
100043,669,3.64
100044,669,6.58
100045,669,4.77
100046,669,12.59
100047,669,2.84
100048,669,13.4
100049,669,5.75
100050,669,3.94
100051,669,21.1
100052,669,4.28
100053,669,3.76
100054,669,4.05
100055,670,6.93
100056,670,3.18
100057,670,4.35
100058,670,4.16
100059,670,4.41
100060,670,1.95
100061,670,4.83
100062,670,19.16
100063,670,2.31
100064,670,7.11
100065,670,3.63
100066,670,19.54
100067,670,17.32
100068,670,3.21
100069,670,2.7
100070,670,1
100071,670,6.02
100072,670,15.02
100073,670,5.59
100074,670,6.63
100075,670,16.56
100076,670,1.66
100077,670,19.83
100078,670,18.6
100079,670,4.44
100080,670,20.58
100081,670,3.52
100082,670,12.75
100083,670,6.23
100084,670,21.1
100085,670,4.77
100086,670,13.4
100087,670,3.64
100088,670,6.34
100089,670,5.32
100090,670,3.26
100091,670,7.01
100092,670,3.63
100093,670,11.2
100094,670,3.99
100095,670,2.44
100096,670,12.55
100097,670,3.18
100098,670,4.92
100099,670,22.82
100100,670,23.15
100101,670,2
100102,670,4.26
100103,670,10.51
100104,670,12.44
100105,670,18.69
100106,670,4.01
100107,670,5.85
100108,670,6.12
100109,670,5.1
100110,670,3.6
100111,670,2.62
100112,670,19.78
100113,670,4.13
100114,670,11.35
100115,670,11.84
100116,670,5.5
100117,670,4.31
100118,670,22.43
100119,670,18.86
100120,670,4.62
100121,670,6.8
100122,670,18.3
100123,670,2.99
100124,670,4.08
100125,670,14.9
100126,670,8.4
100127,670,2.89
100128,670,3.36
100129,670,12.24
100130,670,6.04
100131,670,4.8
100132,670,2.7
100133,670,2.93
100134,670,2.7
100135,670,1.89
100136,670,4.82
100137,670,3.67
100138,670,2.85
100139,670,4.92
100140,670,1.81
100141,670,9.4
100142,670,1.18
100143,670,5.32
100144,670,15.35
100145,670,1.83
100146,670,6.73
100147,670,13.31
100148,670,3.56
100149,670,3.76
100150,670,9.67
100151,670,12.52
100152,670,2.26
100153,670,3.45
100154,670,5.85
100155,670,15.58
100156,670,4.29
100157,670,5.72
100158,670,10.6
100159,670,5.27
100160,670,3.8
100161,670,5.61
100162,670,4.13
100163,670,15.28
100164,670,12.26
100165,670,12.63
100166,670,1.98
100167,670,10.53
100168,670,7.34
100169,670,14.86
100170,670,7.64
100171,670,16.12
100172,670,6.58
100173,670,5.32
100174,670,19.08
100175,670,19.45
100176,670,14.63
100177,670,19.53
100178,670,0.88
100179,670,3.97
100180,670,4.32
100181,670,20.06
100182,670,5.65
100183,670,3.08
100184,670,6.43
100185,670,5.75
100186,670,4.28
100187,670,5.88
100188,670,3.14
100189,670,2.14
100190,670,4.46
100191,670,17.79
100192,670,2.73
100193,670,3.22
100194,670,3.06
100195,670,0.41
100196,670,12.78
100197,670,18.14
100198,670,16.26
100199,671,1.66
100200,671,5.5
100201,671,3.99
100202,671,3.64
100203,671,6.04
100204,671,5.55
100205,671,4.18
100206,671,12.59
100207,671,3.21
100208,671,11.11
100209,671,11.84
100210,671,19.16
100211,671,3.69
100212,671,5.73
100213,671,13.08
100214,671,5.85
100215,671,15.35
100216,671,6.57
100217,671,1.18
100218,671,4.9
100219,671,2.26
100220,671,16.55
100221,671,3.76
100222,671,9.67
100223,671,4.92
100224,671,16.81
100225,671,2.61
100226,671,19.83
100227,671,4.16
100228,671,12.55
100229,671,6.12
100230,671,3.43
100231,671,11.73
100232,671,4.18
100233,671,2.75
100234,671,3.97
100235,671,5.47
100236,671,1.95
100237,671,10.6
100238,671,4.34
100239,671,18.6
100240,671,21.9
100241,671,12.44
100242,671,11.2
100243,671,2.85
100244,671,14.63
100245,671,11.74
100246,671,4.08
100247,671,15.35
100248,671,12.78
100249,671,4.84
100250,671,9.4
100251,671,8.4
100252,671,4.77
100253,671,4.8
100254,671,5.77
100255,671,2.73
100256,671,3.27
100257,671,5.55
100258,671,15.05
100259,671,19.87
100260,671,5.1
100261,671,6.75
100262,671,4.7
100263,671,5.27
100264,671,1.76
100265,671,4.13
100266,671,19.54
100267,671,4.77
100268,671,15.02
100269,671,14.9
100270,671,1.29
100271,671,3.6
100272,671,5.5
100273,671,12.55
100274,671,19.08
100275,671,3.76
100276,671,5.56
100277,671,12.24
100278,671,2.7
100279,671,10.53
100280,671,3.45
100281,671,4.03
100282,671,6.63
100283,671,3.07
100284,671,2.11
100285,671,3.26
100286,671,5.32
100287,671,19.78
100288,671,12.26
100289,671,6.34
100290,671,5.85
100291,671,25.71
100292,671,22.43
100293,671,12.52
100294,671,2.14
100295,671,6.26
100296,671,17.32
100297,671,12.58
100298,671,4.92
100299,671,6.93
100300,671,15.76
100301,671,13.4
100302,671,4.46
100303,671,2.8
100304,671,4.77
100305,671,3.64
100306,671,2.5
100307,671,2.93
100308,671,4.29
100309,671,3.56
100310,671,4.26
100311,671,5.33
100312,671,1.83
100313,671,21.1
100314,671,9.56
100315,671,2.7
100316,671,2.31
100317,671,2.22
100318,671,20.06
100319,671,7.34
100320,671,2
100321,671,6.53
100322,671,3.18
100323,671,16.26
100324,671,19.45
100325,671,15.76
100326,671,10.12
100327,671,4.16
100328,671,3.94
100329,671,5.66
100330,671,18.88
100331,671,2.44
100332,671,16.56
100333,671,3.68
100334,671,1.73
100335,671,5.66
100336,671,7.11
100337,671,2.91
100338,671,3.67
100339,672,5.27
100340,672,6.73
100341,672,5.61
100342,672,2.73
100343,672,3.27
100344,672,0.75
100345,672,1.18
100346,672,3.42
100347,672,3.52
100348,672,2.13
100349,672,16.56
100350,672,18.3
100351,672,4.81
100352,672,15.58
100353,672,3.6
100354,672,11.74
100355,672,12.55
100356,672,5.04
100357,672,8.4
100358,672,12.24
100359,672,10.12
100360,672,3.67
100361,672,1.47
100362,672,4.34
100363,672,12.58
100364,672,3.94
100365,672,4.18
100366,672,6.58
100367,672,23.3
100368,672,4.26
100369,672,2.14
100370,672,5.87
100371,672,4.35
100372,672,5.75
100373,672,14.86
100374,672,5.85
100375,672,1.89
100376,672,4.46
100377,672,5.85
100378,672,19.78
100379,672,5.5
100380,672,25.71
100381,672,2.55
100382,672,13.08
100383,672,4.03
100384,672,4.9
100385,672,10.25
100386,672,16.55
100387,672,3.07
100388,672,7.04
100389,672,2.26
100390,672,5.66
100391,672,3.43
100392,672,3.88
100393,672,6.43
100394,672,3.83
100395,672,7.64
100396,672,1.81
100397,672,17.32
100398,672,21.9
100399,672,19.45
100400,672,4.28
100401,672,4.38
100402,672,0.88
100403,672,5.43
100404,672,15.35
100405,672,15.76
100406,672,4.82
100407,672,4.34
100408,672,2.96
100409,672,18.14
100410,672,3.26
100411,672,4.04
100412,672,3.69
100413,672,6.8
100414,672,2.31
100415,672,3.97
100416,672,19.54
100417,672,4.13
100418,672,4.81
100419,672,19.31
100420,672,20.58
100421,672,19.16
100422,672,4.01
100423,672,3.23
100424,672,12.63
100425,672,5.57
100426,672,3.64
100427,672,1.29
100428,672,3.63
100429,672,3.64
100430,672,5.88
100431,672,12.55
100432,672,14.43
100433,672,20.06
100434,672,4.47
100435,672,12.59
100436,672,2.14
100437,672,12.75
100438,672,19.3
100439,672,9.56
100440,672,3.56
100441,672,10.51
100442,672,5.59
100443,672,4.92
100444,672,6.57
100445,672,6.23
100446,672,2.93
100447,672,18.7
100448,672,0.41
100449,672,6.6
100450,672,6.53
100451,672,5.72
100452,672,20.29
100453,672,5.55
100454,672,2.7
100455,672,18.88
100456,672,2.7
100457,672,11.19
100458,672,1.98
100459,672,1.66
100460,672,2.44
100461,672,5.77
100462,672,12.44
100463,672,19.07
100464,672,3.28
100465,672,14.9
100466,672,7.01
100467,672,5.1
100468,672,3.21
100469,672,4.18
100470,672,4.8
100471,672,21.1
100472,672,2.34
100473,672,19.83
100474,672,4.44
100475,672,2.5
100476,672,3.64
100477,672,4.11
100478,672,3.26
100479,672,4.3
100480,672,4.85
100481,672,4.08
100482,672,3.14
100483,672,5.32
100484,672,3.07
100485,672,3.16
100486,672,3.63
100487,672,5.32
100488,672,12.26
100489,672,10.29
100490,672,5.33
100491,672,4.39
100492,672,6.02
100493,672,4.83
100494,672,3.99
100495,672,4.9
100496,672,10.6
100497,672,16.81
100498,673,12.55
100499,673,22.43
100500,673,5.85
100501,673,2.14
100502,673,2.8
100503,673,5.65
100504,673,7.01
100505,673,1.47
100506,673,1.83
100507,673,21.1
100508,673,3.64
100509,673,18.6
100510,673,3.52
100511,673,4.58
100512,673,6.8
100513,673,2.7
100514,673,1
100515,673,3.36
100516,673,2.7
100517,673,5.59
100518,673,2.14
100519,673,10.12
100520,673,2.14
100521,673,12.58
100522,673,2.14
100523,673,4.44
100524,673,11.84
100525,673,3.23
100526,673,2.5
100527,673,4.83
100528,673,2.93
100529,673,5.43
100530,673,19.78
100531,673,3.63
100532,673,17.32
100533,673,2.99
100534,673,4.33
100535,673,3.41
100536,673,6.75
100537,673,4.01
100538,673,5.32
100539,673,10.25
100540,673,5.58
100541,673,12.55
100542,673,3.43
100543,673,7.64
100544,673,4.77
100545,673,19.53
100546,673,5.91
100547,673,2.85
100548,673,4.28
100549,673,3.21
100550,673,2.22
100551,673,5.67
100552,673,6.6
100553,673,3.07
100554,673,5.47
100555,673,16.12
100556,673,3.14
100557,673,12.63
100558,673,4.13
100559,673,21.86
100560,673,10.29
100561,673,15.76
100562,673,4.11
100563,673,4.35
100564,673,20.58
100565,673,6.26
100566,673,0.41
100567,673,2.62
100568,673,5.87
100569,673,3.45
100570,673,4.41
100571,673,4.56
100572,673,4.62
100573,673,4.34
100574,673,5.5
100575,673,1.73
100576,673,14.43
100577,673,3.6
100578,673,4.82
100579,673,3.8
